ano;uf;municipio;acidentes;mortos;feridos;pessoas;veiculos
2025;AP;PEDRA BRANCA DO AMAPARI;1;1;0;2;2
2025;AP;PORTO GRANDE;26;7;42;82;48
2025;AP;PRACUUBA;1;0;1;3;3
2025;AP;SANTANA;1;0;0;2;1
2025;AP;TARTARUGALZINHO;7;0;41;45;8
2025;BA;ABARE;8;1;7;25;22
2025;BA;ALAGOINHAS;75;8;97;210;157
2025;BA;ALCOBACA;3;0;7;9;4
2025;BA;AMARGOSA;1;0;2;2;1
2025;BA;AMELIA RODRIGUES;91;6;104;251;193
2025;BA;ANGICAL;1;0;1;9;10
2025;BA;ANTAS;5;7;5;20;14
2025;BA;ANTONIO CARDOSO;12;2;10;26;21
2025;BA;ARACI;12;4;14;30;23
2025;BA;ARAMARI;4;0;5;13;13
2025;BA;ARATACA;10;1;16;24;16
2025;BA;AURELINO LEAL;9;0;9;21;17
2025;BA;BARRA DO ROCHA;3;0;4;6;4
2025;BA;BARREIRAS;91;18;136;368;214
2025;BA;BARRO PRETO;1;0;1;2;2
2025;BA;BELMONTE;2;0;2;3;3
2025;BA;BOA NOVA;19;2;18;51;48
2025;BA;BOA VISTA DO TUPIM;5;11;12;30;15
2025;BA;BOM JESUS DA LAPA;1;0;1;1;1
2025;BA;BREJOES;17;0;20;47;42
2025;BA;BROTAS DE MACAUBAS;1;0;1;2;4
2025;BA;BUERAREMA;9;4;12;22;15
2025;BA;CACHOEIRA;8;1;9;21;19
2025;BA;CAEM;4;1;4;13;8
2025;BA;CAMACAN;13;4;13;31;23
2025;BA;CANDEAL;2;1;0;5;7
2025;BA;CANDEIAS;70;6;85;178;126
2025;BA;CANDIDO SALES;20;4;33;80;66
2025;BA;CANUDOS;17;1;18;41;37
2025;BA;CAPIM GROSSO;22;2;26;69;43
2025;BA;CARAVELAS;23;5;39;67;39
2025;BA;CASA NOVA;5;1;3;14;9
2025;BA;CATOLANDIA;2;0;5;9;3
2025;BA;CATU;23;4;53;89;52
2025;BA;CHORROCHO;3;2;3;11;7
2025;BA;CICERO DANTAS;13;5;10;30;21
2025;BA;CIPO;10;1;15;31;21
2025;BA;COCOS;1;1;0;2;2
2025;BA;CONCEICAO DA FEIRA;11;3;24;38;18
2025;BA;CONCEICAO DO ALMEIDA;22;4;30;62;51
2025;BA;CONCEICAO DO JACUIPE;40;3;41;107;90
2025;BA;CORRENTINA;54;16;79;224;110
2025;BA;CRISTOPOLIS;10;2;12;32;33
2025;BA;CRUZ DAS ALMAS;17;2;19;45;36
2025;BA;CURACA;2;0;4;4;2
2025;BA;ENCRUZILHADA;20;9;28;72;60
2025;BA;ENTRE RIOS;18;1;24;46;36
2025;BA;ESPLANADA;28;5;42;84;55
2025;BA;EUCLIDES DA CUNHA;11;2;8;28;25
2025;BA;EUNAPOLIS;127;8;180;340;236
2025;BA;FEIRA DE SANTANA;403;31;444;1021;808
2025;BA;FILADELFIA;8;2;14;25;15
2025;BA;FORMOSA DO RIO PRETO;10;6;7;29;38
2025;BA;GANDU;23;4;29;59;43
2025;BA;GAVIAO;5;0;7;10;7
2025;BA;GOVERNADOR MANGABEIRA;14;3;11;31;26
2025;BA;IACU;1;0;0;5;2
2025;BA;IBIQUERA;3;0;7;9;7
2025;BA;IBIRAPITANGA;26;10;32;71;53
2025;BA;IBIRAPUA;10;2;12;25;17
2025;BA;IBITIARA;8;3;11;24;25
2025;BA;IBOTIRAMA;8;0;11;23;23
2025;BA;ILHEUS;31;3;46;92;61
2025;BA;INHAMBUPE;18;5;32;58;38
2025;BA;IPIAU;9;2;7;19;13
2025;BA;IPIRA;1;0;1;2;2
2025;BA;IRAJUBA;17;0;17;42;43
2025;BA;ITABELA;46;7;50;132;100
2025;BA;ITABERABA;25;2;28;71;66
2025;BA;ITABUNA;80;2;107;219;157
2025;BA;ITACARE;3;2;5;10;8
2025;BA;ITAGIMIRIM;10;4;12;27;22
2025;BA;ITAJUIPE;7;0;18;30;12
2025;BA;ITAMARAJU;38;5;52;108;74
2025;BA;ITAPE;2;0;4;4;3
2025;BA;ITAPEBI;15;1;15;31;23
2025;BA;ITAQUARA;1;2;1;3;2
2025;BA;ITATIM;31;6;37;104;108
2025;BA;JAGUAQUARA;51;6;69;145;113
2025;BA;JAGUARARI;24;5;26;68;49
2025;BA;JEQUIE;101;9;131;348;227
2025;BA;JEREMOABO;26;13;39;77;46
2025;BA;JIQUIRICA;3;1;8;10;6
2025;BA;JITAUNA;7;1;9;21;14
2025;BA;JUAZEIRO;101;15;110;262;204
2025;BA;LAJE;17;1;16;34;29
2025;BA;LAJEDINHO;12;2;14;36;31
2025;BA;LAMARAO;5;2;4;17;13
2025;BA;LENCOIS;16;2;14;45;39
2025;BA;LUIS EDUARDO MAGALHAES;22;5;32;68;55
2025;BA;MANOEL VITORINO;6;1;3;12;13
2025;BA;MARAU;12;3;12;34;23
2025;BA;MASCOTE;11;6;7;26;17
2025;BA;MILAGRES;16;2;25;92;42
2025;BA;MUCURI;22;11;24;60;45
2025;BA;MUQUEM DE SAO FRANCISCO;20;9;18;60;77
2025;BA;MURITIBA;9;0;10;23;20
2025;BA;MUTUIPE;6;2;4;11;11
2025;BA;NOVA FATIMA;14;3;22;66;25
2025;BA;NOVA ITARANA;24;4;28;78;74
2025;BA;NOVA SOURE;10;2;10;23;21
2025;BA;NOVA VICOSA;61;13;86;173;127
2025;BA;OLINDINA;5;2;7;12;8
2025;BA;OLIVEIRA DOS BREJINHOS;19;7;19;60;51
2025;BA;PALMEIRAS;7;0;10;14;16
2025;BA;PAULO AFONSO;26;7;33;77;49
2025;BA;PEDRAO;2;0;1;5;6
2025;BA;PEDRO ALEXANDRE;2;0;4;6;5
2025;BA;PLANALTO;42;4;46;126;104
2025;BA;POCOES;33;7;34;103;86
2025;BA;POJUCA;2;0;2;4;4
2025;BA;PONTO NOVO;6;1;4;13;23
2025;BA;PORTO SEGURO;97;4;106;229;177
2025;BA;PRADO;11;3;12;25;22
2025;BA;PRESIDENTE TANCREDO NEVES;17;6;11;39;32
2025;BA;QUIJINGUE;6;2;7;15;10
2025;BA;QUIXABEIRA;5;2;7;9;6
2025;BA;RAFAEL JAMBEIRO;28;1;38;140;77
2025;BA;RIACHAO DAS NEVES;23;11;28;127;64
2025;BA;RIACHAO DO JACUIPE;24;9;30;64;49
2025;BA;RIBEIRA DO AMPARO;3;0;5;11;6
2025;BA;RIBEIRA DO POMBAL;47;5;70;122;86
2025;BA;RIO REAL;21;2;23;61;44
2025;BA;SALVADOR;246;6;307;603;464
2025;BA;SANTA BARBARA;25;4;27;66;52
2025;BA;SANTA BRIGIDA;5;2;4;14;12
2025;BA;SANTA CRUZ CABRALIA;4;2;5;10;7
2025;BA;SANTA INES;4;3;5;8;4
2025;BA;SANTA MARIA DA VITORIA;2;1;0;7;6
2025;BA;SANTA TERESINHA;13;2;12;33;40
2025;BA;SANTO AMARO;5;0;6;8;5
2025;BA;SANTO ANTONIO DE JESUS;46;3;48;100;86
2025;BA;SANTO ESTEVAO;28;4;34;79;55
2025;BA;SAO DESIDERIO;27;7;29;89;94
2025;BA;SAO FELIX DO CORIBE;3;0;1;8;9
2025;BA;SAO GONCALO DOS CAMPOS;10;2;6;29;22
2025;BA;SAO JOSE DA VITORIA;14;1;16;28;23
2025;BA;SAO JOSE DO JACUIPE;7;5;3;17;16
2025;BA;SAO MIGUEL DAS MATAS;1;1;1;2;1
2025;BA;SAO SEBASTIAO DO PASSE;73;6;81;188;136
2025;BA;SAPEACU;14;4;11;37;31
2025;BA;SEABRA;36;10;51;112;90
2025;BA;SENHOR DO BONFIM;21;2;34;62;46
2025;BA;SERRA DO RAMALHO;3;2;2;9;8
2025;BA;SERRINHA;23;2;36;68;52
2025;BA;SIMOES FILHO;126;6;144;338;258
2025;BA;SITIO DO QUINTO;2;0;3;6;4
2025;BA;TANQUINHO;6;1;7;14;8
2025;BA;TEIXEIRA DE FREITAS;69;7;74;180;140
2025;BA;TEODORO SAMPAIO;9;1;9;22;17
2025;BA;TEOFILANDIA;8;2;8;17;18
2025;BA;TEOLANDIA;8;2;12;30;20
2025;BA;TUCANO;42;9;64;134;93
2025;BA;UAUA;2;2;0;2;2
2025;BA;UBAIRA;1;1;1;3;2
2025;BA;UBAITABA;18;0;28;51;34
2025;BA;UBATA;1;0;0;2;2
2025;BA;URUCUCA;18;3;17;56;31
2025;BA;VALENCA;3;1;5;9;7
2025;BA;VEREDA;6;3;6;14;11
2025;BA;VITORIA DA CONQUISTA;314;21;352;758;642
2025;BA;WENCESLAU GUIMARAES;14;4;48;75;35
2025;CE;ACARAU;2;2;0;4;4
2025;CE;ALTO SANTO;4;3;3;8;6
2025;CE;AMONTADA;1;0;1;3;2
2025;CE;AQUIRAZ;68;4;83;156;129
2025;CE;ARACATI;47;3;61;99;85
2025;CE;ARACOIABA;1;0;3;5;3
2025;CE;BAIXIO;4;0;6;17;6
2025;CE;BARRO;11;2;10;24;22
2025;CE;BEBERIBE;6;0;7;16;11
2025;CE;BELA CRUZ;1;1;0;2;2
2025;CE;BOA VIAGEM;17;0;20;36;27
2025;CE;BREJO SANTO;24;7;20;71;59
2025;CE;CANINDE;26;4;26;70;55
2025;CE;CARIDADE;23;0;25;56;38
2025;CE;CARIRE;1;0;0;2;2
2025;CE;CASCAVEL;8;8;5;25;19
2025;CE;CAUCAIA;124;7;139;306;242
2025;CE;CHOROZINHO;22;1;24;73;52
2025;CE;COREAU;6;2;8;20;20
2025;CE;EUSEBIO;56;1;65;144;121
2025;CE;FARIAS BRITO;1;0;1;1;1
2025;CE;FORQUILHA;17;3;21;68;38
2025;CE;FORTALEZA;299;15;330;731;627
2025;CE;FRECHEIRINHA;3;1;1;7;8
2025;CE;HORIZONTE;53;5;51;123;104
2025;CE;ICAPUI;1;0;1;2;2
2025;CE;ICO;30;0;34;76;66
2025;CE;IPAUMIRIM;4;1;5;11;6
2025;CE;IRAUCUBA;18;6;12;47;40
2025;CE;ITAITINGA;43;2;53;124;93
2025;CE;ITAPAJE;21;9;13;53;52
2025;CE;ITAPIPOCA;4;5;10;20;7
2025;CE;ITATIRA;2;0;1;7;6
2025;CE;JAGUARIBARA;2;0;3;6;4
2025;CE;JAGUARIBE;19;5;19;103;40
2025;CE;JATI;8;3;12;24;17
2025;CE;LAVRAS DA MANGABEIRA;9;4;12;27;15
2025;CE;LIMOEIRO DO NORTE;12;3;11;26;22
2025;CE;MADALENA;4;2;4;11;8
2025;CE;MARANGUAPE;3;1;3;5;4
2025;CE;MARCO;1;2;1;4;2
2025;CE;MILAGRES;25;1;28;62;51
2025;CE;MILHA;1;2;3;6;2
2025;CE;MORADA NOVA;6;2;3;20;21
2025;CE;MORRINHOS;2;1;1;4;4
2025;CE;OCARA;1;0;3;8;7
2025;CE;PACAJUS;28;7;33;76;58
2025;CE;PALHANO;3;1;4;8;8
2025;CE;PARAMBU;1;0;0;3;4
2025;CE;PEDRA BRANCA;4;0;7;10;8
2025;CE;PENAFORTE;7;2;11;31;21
2025;CE;PEREIRO;2;2;0;5;5
2025;CE;RUSSAS;27;4;34;82;56
2025;CE;SAO GONCALO DO AMARANTE;20;7;17;59;46
2025;CE;SAO LUIS DO CURU;2;0;3;4;3
2025;CE;SOBRAL;62;7;81;189;111
2025;CE;TABULEIRO DO NORTE;4;0;4;11;9
2025;CE;TAUA;9;4;5;26;27
2025;CE;TIANGUA;63;8;58;157;135
2025;CE;TURURU;4;1;5;14;8
2025;CE;UBAJARA;4;1;5;9;7
2025;CE;UMARI;1;0;1;1;1
2025;CE;UMIRIM;10;1;15;36;20
2025;CE;VARZEA ALEGRE;10;8;4;25;19
2025;DF;BRASILIA;1011;47;1081;2500;1900
2025;ES;AFONSO CLAUDIO;1;0;1;2;2
2025;ES;ANCHIETA;57;7;63;139;100
2025;ES;ARACRUZ;48;4;58;123;98
2025;ES;ATILIO VIVACQUA;19;2;22;47;32
2025;ES;BAIXO GUANDU;17;3;19;41;34
2025;ES;BREJETUBA;9;0;22;29;15
2025;ES;CACHOEIRO DE ITAPEMIRIM;35;2;41;70;63
2025;ES;CARIACICA;278;9;331;659;566
2025;ES;COLATINA;87;6;116;193;156
2025;ES;CONCEICAO DA BARRA;54;7;64;146;129
2025;ES;CONCEICAO DO CASTELO;12;0;14;35;26
2025;ES;DOMINGOS MARTINS;97;9;146;275;196
2025;ES;FUNDAO;40;5;51;124;97
2025;ES;GUARAPARI;57;4;99;183;95
2025;ES;IBATIBA;68;5;87;215;141
2025;ES;IBIRACU;68;4;89;185;138
2025;ES;ICONHA;22;2;24;65;54
2025;ES;IRUPI;4;0;9;15;8
2025;ES;ITAPEMIRIM;23;4;32;64;46
2025;ES;IUNA;12;3;16;25;20
2025;ES;JAGUARE;32;1;34;78;70
2025;ES;JOAO NEIVA;48;2;62;121;84
2025;ES;LINHARES;345;18;430;855;678
2025;ES;MARECHAL FLORIANO;66;6;79;169;123
2025;ES;MIMOSO DO SUL;23;1;37;56;49
2025;ES;MUNIZ FREIRE;7;1;12;20;13
2025;ES;MUQUI;6;0;7;11;9
2025;ES;PEDRO CANARIO;24;2;34;67;67
2025;ES;PINHEIROS;9;0;19;29;19
2025;ES;PRESIDENTE KENNEDY;1;0;1;2;2
2025;ES;RIO NOVO DO SUL;53;5;69;146;121
2025;ES;SAO MATEUS;150;8;181;356;301
2025;ES;SERRA;579;20;688;1371;1119
2025;ES;SOORETAMA;49;7;71;149;104
2025;ES;VENDA NOVA DO IMIGRANTE;52;2;54;119;108
2025;ES;VIANA;154;5;182;355;293
2025;ES;VILA VELHA;28;7;23;62;55
2025;ES;VITORIA;8;0;7;17;14
2025;GO;ABADIA DE GOIAS;40;5;34;77;65
2025;GO;ABADIANIA;84;13;111;228;150
2025;GO;ACREUNA;33;2;45;73;52
2025;GO;AGUAS LINDAS DE GOIAS;123;12;136;309;239
2025;GO;ALEXANIA;69;3;91;178;117
2025;GO;ALVORADA DO NORTE;17;10;32;86;35
2025;GO;AMARALINA;1;1;0;2;2
2025;GO;ANAPOLIS;385;12;399;861;663
2025;GO;APARECIDA DE GOIANIA;142;3;141;343;289
2025;GO;APARECIDA DO RIO DOCE;10;0;10;19;15
2025;GO;ARAGARCAS;30;0;30;65;65
2025;GO;BARRO ALTO;24;1;29;60;41
2025;GO;BOM JARDIM DE GOIAS;8;1;6;21;27
2025;GO;BOM JESUS DE GOIAS;15;0;12;48;54
2025;GO;BONOPOLIS;1;1;0;1;1
2025;GO;BURITI ALEGRE;1;0;2;2;1
2025;GO;CACHOEIRA ALTA;28;1;33;55;38
2025;GO;CAIAPONIA;17;5;22;47;44
2025;GO;CAMPINORTE;32;9;41;106;62
2025;GO;CAMPO ALEGRE DE GOIAS;37;6;56;139;63
2025;GO;CATALAO;80;7;76;208;144
2025;GO;CEZARINA;11;2;14;28;21
2025;GO;CIDADE OCIDENTAL;1;0;1;2;2
2025;GO;COCALZINHO DE GOIAS;43;8;40;93;84
2025;GO;CORUMBA DE GOIAS;28;10;42;87;56
2025;GO;CRISTALINA;116;7;136;290;230
2025;GO;CUMARI;5;1;6;18;13
2025;GO;ESTRELA DO NORTE;16;1;16;38;34
2025;GO;FAZENDA NOVA;1;0;0;1;1
2025;GO;FLORES DE GOIAS;19;6;17;62;43
2025;GO;FORMOSA;82;12;96;263;190
2025;GO;GOIANAPOLIS;54;1;54;109;96
2025;GO;GOIANIA;198;15;203;496;425
2025;GO;GOIATUBA;30;3;36;79;60
2025;GO;GUAPO;44;4;44;93;75
2025;GO;GUARANI DE GOIAS;3;1;0;6;8
2025;GO;HIDROLANDIA;63;6;85;183;112
2025;GO;HIDROLINA;4;2;10;21;8
2025;GO;INDIARA;25;7;34;58;35
2025;GO;IPAMERI;12;0;11;28;20
2025;GO;ITABERAI;5;0;8;14;10
2025;GO;ITAPIRAPUA;4;0;5;9;5
2025;GO;ITUMBIARA;53;2;53;125;116
2025;GO;JANDAIA;16;0;14;38;34
2025;GO;JARAGUA;39;3;39;97;72
2025;GO;JATAI;65;8;76;158;134
2025;GO;JUSSARA;23;4;32;65;43
2025;GO;LUZIANIA;120;16;124;283;235
2025;GO;MARA ROSA;8;2;36;79;18
2025;GO;MAURILANDIA;10;2;11;29;26
2025;GO;MINEIROS;24;7;34;78;70
2025;GO;MONTES CLAROS DE GOIAS;11;7;21;46;24
2025;GO;MORRINHOS;64;4;84;223;127
2025;GO;MUTUNOPOLIS;1;0;1;4;1
2025;GO;NIQUELANDIA;4;1;6;12;9
2025;GO;NOVA GLORIA;20;5;20;51;47
2025;GO;PADRE BERNARDO;29;5;36;75;134
2025;GO;PALMEIRAS DE GOIAS;1;0;1;1;1
2025;GO;PANAMA;7;0;6;13;13
2025;GO;PARANAIGUARA;7;0;8;13;14
2025;GO;PIRACANJUBA;28;3;29;61;51
2025;GO;PIRANHAS;6;0;8;20;21
2025;GO;PIRENOPOLIS;18;0;22;50;37
2025;GO;PORANGATU;45;14;59;217;107
2025;GO;PORTELANDIA;3;0;3;12;16
2025;GO;POSSE;20;2;24;68;50
2025;GO;PROFESSOR JAMIL;32;6;35;66;46
2025;GO;RIALMA;36;5;38;100;76
2025;GO;RIANAPOLIS;9;1;11;24;16
2025;GO;RIO VERDE;165;7;157;474;342
2025;GO;SANTA FE DE GOIAS;3;0;0;4;4
2025;GO;SANTA HELENA DE GOIAS;9;3;6;57;32
2025;GO;SANTA RITA DO ARAGUAIA;9;0;13;28;20
2025;GO;SANTA RITA DO NOVO DESTINO;1;0;0;2;4
2025;GO;SANTA TEREZA DE GOIAS;14;1;17;36;27
2025;GO;SANTO ANTONIO DA BARRA;13;0;10;22;23
2025;GO;SANTO ANTONIO DO DESCOBERTO;38;4;44;107;79
2025;GO;SAO FRANCISCO DE GOIAS;10;0;13;28;18
2025;GO;SAO LUIZ DO NORTE;12;5;18;42;26
2025;GO;SAO MIGUEL DO PASSA QUATRO;1;0;1;2;2
2025;GO;SAO SIMAO;15;0;15;28;22
2025;GO;SIMOLANDIA;17;2;19;53;49
2025;GO;TEREZOPOLIS DE GOIAS;24;0;29;66;50
2025;GO;URUACU;42;8;42;191;93
2025;GO;VALPARAISO DE GOIAS;136;2;134;326;279
2025;GO;VARJAO;6;0;5;16;12
2025;GO;VILA BOA;13;1;13;41;23
2025;GO;VILA PROPICIO;28;0;26;71;51
2025;MA;ACAILANDIA;91;17;93;241;197
2025;MA;ALTO ALEGRE DO MARANHAO;18;2;15;53;44
2025;MA;ARAGUANA;3;1;3;7;6
2025;MA;ARARI;8;2;5;20;18
2025;MA;AXIXA;3;1;1;5;5
2025;MA;BACABAL;13;2;18;37;28
2025;MA;BACABEIRA;44;4;40;115;91
2025;MA;BALSAS;56;12;55;153;123
2025;MA;BARAO DE GRAJAU;25;1;25;49;48
2025;MA;BARRA DO CORDA;48;4;50;137;97
2025;MA;BARREIRINHAS;1;0;0;1;1
2025;MA;BELA VISTA DO MARANHAO;9;0;11;22;18
2025;MA;BOA VISTA DO GURUPI;8;6;9;25;18
2025;MA;BOM JARDIM;10;3;9;26;18
2025;MA;BOM JESUS DAS SELVAS;7;4;10;20;13
2025;MA;BURITICUPU;7;3;6;18;16
2025;MA;CAMPESTRE DO MARANHAO;6;2;5;18;15
2025;MA;CAPINZAL DO NORTE;4;3;1;9;10
2025;MA;CAROLINA;8;8;3;16;17
2025;MA;CAXIAS;67;23;75;182;134
2025;MA;CIDELANDIA;5;1;4;17;11
2025;MA;CODO;15;3;17;49;43
2025;MA;DAVINOPOLIS;6;2;3;13;12
2025;MA;DOM PEDRO;5;4;7;16;10
2025;MA;ESTREITO;7;4;11;32;15
2025;MA;GOVERNADOR EDISON LOBAO;10;2;13;30;23
2025;MA;GOVERNADOR EUGENIO BARROS;2;1;2;5;4
2025;MA;GOVERNADOR NEWTON BELLO;3;1;3;6;6
2025;MA;GOVERNADOR NUNES FREIRE;3;3;1;6;6
2025;MA;GRAJAU;7;4;18;35;22
2025;MA;HUMBERTO DE CAMPOS;2;3;1;5;2
2025;MA;IGARAPE DO MEIO;7;2;5;17;12
2025;MA;IMPERATRIZ;125;9;126;316;261
2025;MA;ITAPECURU MIRIM;40;16;45;129;101
2025;MA;ITINGA DO MARANHAO;6;2;5;13;10
2025;MA;JENIPAPO DOS VIEIRAS;3;2;1;8;7
2025;MA;LAJEADO NOVO;5;1;7;11;8
2025;MA;LORETO;1;0;0;3;7
2025;MA;MARACACUME;2;2;0;6;3
2025;MA;MATOES;6;1;13;25;16
2025;MA;MATOES DO NORTE;9;1;9;26;20
2025;MA;MIRANDA DO NORTE;9;3;15;47;23
2025;MA;MONCAO;3;2;3;9;7
2025;MA;MORROS;5;1;7;15;10
2025;MA;NOVA OLINDA DO MARANHAO;6;1;4;11;8
2025;MA;OLHO DAGUA DAS CUNHAS;2;2;3;6;3
2025;MA;PASTOS BONS;7;5;7;23;20
2025;MA;PERITORO;25;9;28;69;55
2025;MA;PINDARE-MIRIM;7;2;8;19;14
2025;MA;PIO XII;7;1;6;17;13
2025;MA;PORTO FRANCO;15;10;14;48;33
2025;MA;PRESIDENTE DUTRA;10;7;11;29;24
2025;MA;PRIMEIRA CRUZ;3;3;0;6;5
2025;MA;RIACHAO;10;6;4;26;26
2025;MA;RIBAMAR FIQUENE;5;1;3;13;6
2025;MA;ROSARIO;9;2;12;30;16
2025;MA;SAMBAIBA;1;0;1;3;4
2025;MA;SANTA INES;32;5;33;72;60
2025;MA;SANTA LUZIA;24;10;23;60;58
2025;MA;SANTA LUZIA DO PARUA;2;0;2;4;4
2025;MA;SANTA RITA;20;5;12;55;50
2025;MA;SANTO AMARO DO MARANHAO;1;0;1;1;1
2025;MA;SANTO ANTONIO DOS LOPES;1;1;0;3;5
2025;MA;SAO DOMINGOS DO AZEITAO;5;2;9;16;8
2025;MA;SAO DOMINGOS DO MARANHAO;3;1;3;6;6
2025;MA;SAO FELIX DE BALSAS;2;0;1;4;4
2025;MA;SAO FRANCISCO DO BREJAO;5;0;6;13;8
2025;MA;SAO JOAO DOS PATOS;7;3;8;22;17
2025;MA;SAO LUIS;237;7;245;610;492
2025;MA;SAO MATEUS DO MARANHAO;14;4;14;35;29
2025;MA;SAO RAIMUNDO DAS MANGABEIRAS;4;1;9;15;7
2025;MA;SATUBINHA;2;0;1;4;4
2025;MA;SENADOR ALEXANDRE COSTA;2;1;5;9;4
2025;MA;SITIO NOVO;1;2;0;4;3
2025;MA;SUCUPIRA DO RIACHAO;1;0;2;2;1
2025;MA;TIMON;52;16;48;137;104
2025;MA;TUNTUM;5;2;5;11;9
2025;MA;VARGEM GRANDE;3;1;1;5;5
2025;MA;VITORIA DO MEARIM;6;2;12;22;18
2025;MA;ZE DOCA;4;1;4;9;10
2025;MG;ABRE CAMPO;33;7;44;118;74
2025;MG;AGUAS VERMELHAS;13;1;21;78;30
2025;MG;AIURUOCA;5;0;8;13;8
2025;MG;ALEM PARAIBA;37;2;44;84;64
2025;MG;ALFREDO VASCONCELOS;19;1;28;48;32
2025;MG;ALMENARA;1;0;2;6;2
2025;MG;ALPERCATA;18;0;26;37;30
2025;MG;ANTONIO DIAS;35;4;45;93;71
2025;MG;ARAGUARI;133;9;133;270;220
2025;MG;ARAPORA;31;4;44;83;63
2025;MG;ARAUJOS;11;2;12;26;22
2025;MG;ARAXA;21;1;18;68;57
2025;MG;ARGIRITA;21;2;31;50;28
2025;MG;BAEPENDI;9;1;15;25;20
2025;MG;BANDEIRA DO SUL;6;1;11;24;13
2025;MG;BARAO DE COCAIS;15;0;24;39;31
2025;MG;BARBACENA;67;6;91;168;113
2025;MG;BELA VISTA DE MINAS;17;1;20;37;27
2025;MG;BELO HORIZONTE;75;0;99;207;169
2025;MG;BELO ORIENTE;25;1;36;68;58
2025;MG;BETIM;682;22;783;1670;1355
2025;MG;BICAS;14;1;27;37;22
2025;MG;BOM DESPACHO;35;9;36;93;77
2025;MG;BOM JARDIM DE MINAS;12;2;19;34;21
2025;MG;BOM JESUS DO AMPARO;34;5;36;82;77
2025;MG;BOTELHOS;7;0;11;20;16
2025;MG;BRUMADINHO;65;3;72;143;109
2025;MG;BURITIZEIRO;30;9;57;140;60
2025;MG;CABO VERDE;9;1;13;21;15
2025;MG;CACHOEIRA DE PAJEU;24;4;22;63;53
2025;MG;CAETANOPOLIS;55;3;65;187;108
2025;MG;CAETE;45;2;79;133;98
2025;MG;CALDAS;28;4;28;61;53
2025;MG;CAMANDUCAIA;63;4;80;179;113
2025;MG;CAMBUI;82;8;92;208;165
2025;MG;CAMPANARIO;14;0;19;39;38
2025;MG;CAMPANHA;46;0;57;117;85
2025;MG;CAMPO FLORIDO;17;2;12;37;33
2025;MG;CAMPOS ALTOS;24;0;28;50;49
2025;MG;CANAPOLIS;17;1;24;54;44
2025;MG;CARAI;13;4;18;46;28
2025;MG;CARANAIBA;1;0;2;4;2
2025;MG;CARANDAI;62;16;66;148;119
2025;MG;CARATINGA;115;3;142;274;225
2025;MG;CAREACU;41;1;57;112;76
2025;MG;CARMO DA CACHOEIRA;64;1;78;154;111
2025;MG;CARMOPOLIS DE MINAS;57;7;77;189;131
2025;MG;CATUJI;33;3;33;91;74
2025;MG;CAXAMBU;19;1;30;49;37
2025;MG;CENTRALINA;44;4;52;117;106
2025;MG;CLARO DOS POCOES;14;3;20;39;21
2025;MG;COMENDADOR GOMES;25;5;25;67;54
2025;MG;CONCEICAO DAS ALAGOAS;5;1;3;9;11
2025;MG;CONCEICAO DO PARA;1;0;4;4;1
2025;MG;CONGONHAL;33;6;41;92;66
2025;MG;CONGONHAS;112;8;153;308;237
2025;MG;CONSELHEIRO LAFAIETE;98;10;135;260;191
2025;MG;CONTAGEM;310;14;347;775;648
2025;MG;CORONEL FABRICIANO;12;2;12;29;24
2025;MG;CORREGO DANTA;24;4;25;113;60
2025;MG;CRISTIANO OTONI;25;3;28;55;44
2025;MG;CURVELO;44;8;61;127;80
2025;MG;DELTA;35;1;44;110;94
2025;MG;DIVINO;20;5;27;42;31
2025;MG;DIVISA ALEGRE;6;2;6;13;11
2025;MG;DOM CAVATI;5;2;2;11;11
2025;MG;ENGENHEIRO CALDAS;26;5;35;59;43
2025;MG;ESMERALDAS;59;2;62;131;96
2025;MG;ESTIVA;44;1;58;110;69
2025;MG;ESTRELA DO SUL;2;0;1;3;2
2025;MG;EUGENOPOLIS;11;2;20;31;21
2025;MG;EWBANK DA CAMARA;13;0;20;34;23
2025;MG;EXTREMA;108;7;131;294;223
2025;MG;FELIXLANDIA;42;10;62;142;107
2025;MG;FERVEDOURO;19;3;25;39;31
2025;MG;FLORESTAL;18;2;18;36;31
2025;MG;FRANCISCO SA;57;14;71;241;134
2025;MG;FREI INOCENCIO;8;3;14;32;14
2025;MG;FRONTEIRA;27;2;43;75;56
2025;MG;FRUTA DE LEITE;21;3;24;70;62
2025;MG;FRUTAL;67;7;83;180;151
2025;MG;GOVERNADOR VALADARES;278;5;393;734;554
2025;MG;GRAO MOGOL;54;18;89;189;144
2025;MG;GUARARA;5;0;6;14;7
2025;MG;GUIMARANIA;4;1;3;10;8
2025;MG;GURINHATA;12;0;10;28;25
2025;MG;IBIA;40;1;47;120;82
2025;MG;IGARAPE;54;2;79;132;86
2025;MG;IGARATINGA;38;6;51;92;67
2025;MG;INDIANOPOLIS;20;5;24;57;45
2025;MG;INHAPIM;46;7;57;109;84
2025;MG;IPATINGA;2;0;2;5;5
2025;MG;IPUIUNA;9;0;14;29;17
2025;MG;ITABIRITO;47;9;51;139;112
2025;MG;ITAGUARA;61;5;65;149;119
2025;MG;ITAMBACURI;20;2;38;121;39
2025;MG;ITAMONTE;34;1;39;70;64
2025;MG;ITANHANDU;2;0;3;3;2
2025;MG;ITAOBIM;36;7;48;134;78
2025;MG;ITAPEVA;50;4;56;122;102
